flow_id,src_ip,src_port,dst_ip,dst_port,duration_ms,total_packets,total_bytes,fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,packet_rate_per_sec,byte_rate_per_sec,avg_packet_size,min_packet_size,max_packet_size,std_packet_size,mean_iat_ms,min_iat_ms,max_iat_ms,std_iat_ms,syn_count,ack_count,fin_count,rst_count,psh_count,anomaly_score,prediction,verdict,ja3_score,beacon_score,cert_score,graph_score
10.0.0.45:51191-104.40.141.105:443,10.0.0.45,51191,104.40.141.105,443,122.78890609741211,5.0,339.0,3.0,2.0,219.0,120.0,40.72029109888275,2760.8357365042502,67.8,54.0,99.0,16.497272501841024,30.697226524353027,1.3170242309570312,61.7518424987793,26.488206964998266,2.0,4.0,0.0,1.0,1.0,0.8523,1,ANOMALY,0.331,0.5524,0.11,0.434
10.0.0.45:51192-91.185.202.180:80,10.0.0.45,51192,91.185.202.180,80,72297.60193824768,47.0,21215.0,30.0,17.0,13589.0,7626.0,0.65009071864022,293.43988502026104,451.3829787234043,54.0,1342.0,430.52617748228755,1571.6869986575582,0.5240440368652344,10065.663814544678,2799.1105034076054,2.0,46.0,2.0,0.0,24.0,0.6973,0,BENIGN,0.24,0.0007,0.1793,0.4035
10.0.0.45:51215-91.185.202.180:80,10.0.0.45,51215,91.185.202.180,80,13910.67099571228,9.0,506.0,5.0,4.0,282.0,224.0,0.6469853253501641,36.37495273635367,56.22222222222222,54.0,66.0,4.262961354055751,1738.833874464035,0.3819465637207031,10066.035032272339,3361.731786156757,2.0,8.0,2.0,0.0,0.0,0.7007,1,ANOMALY,0.24,0.4506,0.1972,0.4035
10.0.0.45:51216-91.185.202.180:80,10.0.0.45,51216,91.185.202.180,80,13910.545110702515,9.0,506.0,5.0,4.0,282.0,224.0,0.6469911803151098,36.37528191549395,56.22222222222222,54.0,66.0,4.262961354055751,1738.8181388378143,0.014066696166992188,10064.610958099365,3361.264039891015,2.0,8.0,2.0,0.0,0.0,0.7007,1,ANOMALY,0.24,0.4506,0.1972,0.4035
10.0.0.45:51217-91.185.202.180:80,10.0.0.45,51217,91.185.202.180,80,13911.617994308472,9.0,506.0,5.0,4.0,282.0,224.0,0.6469412834425216,36.3724766024351,56.22222222222222,54.0,66.0,4.262961354055751,1738.952249288559,0.38886070251464844,10065.824031829834,3361.6546755376685,2.0,8.0,2.0,0.0,0.0,0.7007,1,ANOMALY,0.24,0.4506,0.1972,0.4035
10.0.0.45:51218-94.103.65.72:80,10.0.0.45,51218,94.103.65.72,80,13881.103992462158,6.0,340.0,4.0,2.0,228.0,112.0,0.43224227721787645,24.493729042346335,56.666666666666664,54.0,66.0,4.422166387140534,2776.2207984924316,0.5929470062255859,13725.134134292603,5474.5238120300555,2.0,5.0,2.0,0.0,0.0,0.6923,0,BENIGN,0.24,0.4504,0.2083,0.4021
10.0.0.45:51219-94.103.65.72:80,10.0.0.45,51219,94.103.65.72,80,13878.76296043396,6.0,340.0,4.0,2.0,228.0,112.0,0.432315186670815,24.497860578012848,56.666666666666664,54.0,66.0,4.422166387140534,2775.752592086792,0.5848407745361328,13725.545883178711,5474.961352830345,2.0,5.0,2.0,0.0,0.0,0.6923,0,BENIGN,0.24,0.4504,0.2083,0.4021
10.0.0.45:51226-199.96.57.6:80,10.0.0.45,51226,199.96.57.6,80,17391.113996505737,31.0,24818.0,11.0,20.0,1600.0,23218.0,1.7825195100341813,1427.050619355752,800.5806451612904,54.0,1506.0,686.7565551758521,579.7037998835245,0.053882598876953125,9971.810102462769,2150.5355036011697,2.0,30.0,2.0,0.0,4.0,0.856,1,ANOMALY,0.0,0.0018,0.1815,0.418
10.0.0.45:51228-199.96.57.6:80,10.0.0.45,51228,199.96.57.6,80,17276.328086853027,7.0,402.0,4.0,3.0,228.0,174.0,0.40517869102792003,23.26883339903198,57.42857142857143,54.0,66.0,5.421047417431507,2879.3880144755044,0.5121231079101562,10105.46088218689,4133.2670459490455,2.0,6.0,2.0,0.0,0.0,0.6927,0,BENIGN,0.24,0.4504,0.2036,0.418
10.0.0.45:51229-199.96.57.8:443,10.0.0.45,51229,199.96.57.8,443,14962.25094795227,17.0,3965.0,8.0,9.0,1658.0,2307.0,1.1361926797736683,265.00023384132913,233.23529411764707,54.0,888.0,300.69928879818957,935.1406842470169,0.34880638122558594,7669.928073883057,2379.431103534763,2.0,16.0,2.0,0.0,6.0,0.7207,1,ANOMALY,0.1964,0.2011,0.0118,0.4069
10.0.0.45:51257-31.13.93.40:443,10.0.0.45,51257,31.13.93.40,443,11519.026041030884,7.0,402.0,4.0,3.0,228.0,174.0,0.607690266092457,34.89878385273825,57.42857142857143,54.0,66.0,5.421047417431507,1919.8376735051472,0.43201446533203125,11395.684003829956,4237.75408853178,2.0,6.0,2.0,0.0,0.0,0.6921,0,BENIGN,0.4634,0.4506,0.0286,0.4069
10.0.0.45:51295-170.171.208.125:80,10.0.0.45,51295,170.171.208.125,80,12488.376140594482,109.0,104024.0,22.0,87.0,2000.0,102024.0,8.728116351787854,8329.665829159447,954.348623853211,54.0,1506.0,673.587565752693,115.63311241291187,0.01811981201171875,5076.019048690796,675.9200498480143,2.0,108.0,2.0,0.0,25.0,1.0,1,ANOMALY,0.0,0.0087,0.1768,0.4049
10.0.0.45:51296-170.171.208.125:80,10.0.0.45,51296,170.171.208.125,80,12381.8039894104,7.0,398.0,4.0,3.0,228.0,170.0,0.56534572877965,32.1439428649001,56.857142857142854,54.0,66.0,4.642307659791977,2063.633998235067,1.2090206146240234,11978.738784790039,4434.671227968191,2.0,6.0,2.0,0.0,0.0,0.6944,0,BENIGN,0.24,0.4506,0.2036,0.4049
10.0.0.45:51300-188.40.108.214:443,10.0.0.45,51300,188.40.108.214,443,1195.1770782470703,6.0,356.0,3.0,3.0,194.0,162.0,5.020176599102801,297.8638115467662,59.333333333333336,54.0,66.0,5.497474167490214,239.03541564941406,27.521133422851562,601.3569831848145,260.34813758975093,3.0,3.0,0.0,3.0,0.0,0.7748,1,ANOMALY,0.3129,0.455,0.1,0.4229
10.0.0.45:51301-188.40.108.214:443,10.0.0.45,51301,188.40.108.214,443,1276.0910987854004,6.0,356.0,3.0,3.0,194.0,162.0,4.7018586727161376,278.97694791449084,59.333333333333336,54.0,66.0,5.497474167490214,255.21821975708008,25.73108673095703,604.6469211578369,280.50140291551554,3.0,3.0,0.0,3.0,0.0,0.7748,1,ANOMALY,0.3121,0.4547,0.1,0.4229
10.0.0.45:51303-188.40.108.215:443,10.0.0.45,51303,188.40.108.215,443,1175.137996673584,6.0,356.0,3.0,3.0,194.0,162.0,5.10578333522017,302.9431445563967,59.333333333333336,54.0,66.0,5.497474167490214,235.0275993347168,29.68311309814453,570.69993019104,251.6029627313987,3.0,3.0,0.0,3.0,0.0,0.776,1,ANOMALY,0.3144,0.4551,0.1,0.409
10.0.0.45:51305-188.40.108.215:443,10.0.0.45,51305,188.40.108.215,443,1238.6479377746582,6.0,356.0,3.0,3.0,194.0,162.0,4.84399143373987,287.41015840189897,59.333333333333336,54.0,66.0,5.497474167490214,247.72958755493164,27.04787254333496,582.9989910125732,269.24738563169495,3.0,3.0,0.0,3.0,0.0,0.7748,1,ANOMALY,0.3131,0.4548,0.1,0.409
10.0.0.45:51306-23.102.24.114:443,10.0.0.45,51306,23.102.24.114,443,108.99710655212402,5.0,339.0,3.0,2.0,219.0,120.0,45.872777343946524,3110.1743039195744,67.8,54.0,99.0,16.497272501841024,27.249276638031006,0.42891502380371094,54.22616004943848,25.524163761133508,2.0,4.0,0.0,1.0,1.0,0.7918,1,ANOMALY,0.3251,0.5244,0.11,0.4208
10.0.0.45:51307-188.40.108.214:443,10.0.0.45,51307,188.40.108.214,443,30.51018714904785,2.0,120.0,1.0,1.0,66.0,54.0,65.55187584493119,3933.1125506958715,60.0,54.0,66.0,6.0,30.51018714904785,30.51018714904785,30.51018714904785,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1,ANOMALY,0.4,0.9656,0.275,0.4229
10.0.0.45:51308-144.76.106.115:443,10.0.0.45,51308,144.76.106.115,443,1452.4269104003906,77.0,64219.0,31.0,46.0,4372.0,59847.0,53.01471588596042,44214.9615516947,834.012987012987,54.0,1506.0,685.4258604845223,19.11088040000514,0.04291534423828125,544.3239212036133,68.28567089134755,2.0,65.0,1.0,12.0,11.0,1.0,1,ANOMALY,0.1141,0.053,0.0325,0.409
10.0.0.45:51311-144.76.106.115:443,10.0.0.45,51311,144.76.106.115,443,3104.7370433807373,1469.0,1559047.0,441.0,1028.0,29428.0,1529619.0,473.14796051146766,502151.06085195515,1061.2981620149762,54.0,1506.0,664.5928296897602,2.1149434900413744,0.0,313.7860298156738,13.840215254149395,2.0,1443.0,1.0,26.0,20.0,1.0,1,ANOMALY,0.0,0.1,0.0036,0.409
10.0.0.45:51312-188.40.108.214:443,10.0.0.45,51312,188.40.108.214,443,30.34210205078125,2.0,120.0,1.0,1.0,66.0,54.0,65.9150113150616,3954.900678903696,60.0,54.0,66.0,6.0,30.34210205078125,30.34210205078125,30.34210205078125,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1,ANOMALY,0.4,0.9659,0.275,0.4229
10.0.0.45:51314-188.40.108.214:443,10.0.0.45,51314,188.40.108.214,443,1214.5600318908691,6.0,356.0,3.0,3.0,194.0,162.0,4.9400604683648215,293.11025445631276,59.333333333333336,54.0,66.0,5.497474167490214,242.91200637817383,28.27000617980957,574.8951435089111,250.73674246180917,3.0,3.0,0.0,3.0,0.0,0.7748,1,ANOMALY,0.3174,0.4549,0.1,0.4229
10.0.0.45:51315-188.40.108.214:80,10.0.0.45,51315,188.40.108.214,80,306234.6169948578,40.0,4235.0,16.0,24.0,2078.0,2157.0,0.13061880590943012,13.829266075660914,105.875,54.0,887.0,164.55321137856896,7852.169666534815,0.44608116149902344,31939.406156539917,13037.473494386826,2.0,39.0,2.0,0.0,4.0,0.7931,1,ANOMALY,0.24,0.4501,0.18,0.4229
10.0.0.45:51317-188.40.108.214:80,10.0.0.45,51317,188.40.108.214,80,15914.94107246399,6.0,348.0,4.0,2.0,228.0,120.0,0.37700422343260775,21.86624495909125,58.0,54.0,66.0,5.656854249492381,3182.988214492798,0.3790855407714844,15795.63283920288,6306.354223909473,2.0,5.0,2.0,0.0,0.0,0.675,0,BENIGN,0.24,0.4504,0.2083,0.4229
10.0.0.45:51318-188.40.108.214:80,10.0.0.45,51318,188.40.108.214,80,15864.845991134644,6.0,348.0,4.0,2.0,228.0,120.0,0.3781946577579657,21.935290149962007,58.0,54.0,66.0,5.656854249492381,3172.9691982269287,0.4680156707763672,15747.460126876831,6287.278246538406,2.0,5.0,2.0,0.0,0.0,0.675,0,BENIGN,0.24,0.4504,0.2083,0.4229
10.0.0.45:51320-188.40.108.215:443,10.0.0.45,51320,188.40.108.215,443,1166.064977645874,6.0,356.0,3.0,3.0,194.0,162.0,5.145510854903798,305.30031072429205,59.333333333333336,54.0,66.0,5.497474167490214,233.2129955291748,25.844097137451172,573.7378597259521,252.61724014235247,3.0,3.0,0.0,3.0,0.0,0.776,1,ANOMALY,0.3133,0.4551,0.1,0.409
10.0.0.45:51329-188.40.108.214:443,10.0.0.45,51329,188.40.108.214,443,1237.8687858581543,6.0,356.0,3.0,3.0,194.0,162.0,4.847040387920027,287.59106301658824,59.333333333333336,54.0,66.0,5.497474167490214,247.57375717163086,26.88884735107422,542.0100688934326,238.6136114683247,3.0,3.0,0.0,3.0,0.0,0.8735,1,ANOMALY,0.3229,0.4711,0.1,0.4229
10.0.0.45:51330-188.40.108.214:443,10.0.0.45,51330,188.40.108.214,443,1231.823205947876,6.0,356.0,3.0,3.0,194.0,162.0,4.87082884218199,289.0025113027981,59.333333333333336,54.0,66.0,5.497474167490214,246.3646411895752,28.591156005859375,540.971040725708,239.14119960935648,3.0,3.0,0.0,3.0,0.0,0.8491,1,ANOMALY,0.3223,0.4681,0.1,0.4229
10.0.0.45:51331-188.40.108.214:443,10.0.0.45,51331,188.40.108.214,443,1212.1059894561768,6.0,356.0,3.0,3.0,194.0,162.0,4.950062166339067,293.70368853611797,59.333333333333336,54.0,66.0,5.497474167490214,242.42119789123535,31.184911727905273,571.0430145263672,257.89741213036456,3.0,3.0,0.0,3.0,0.0,0.7748,1,ANOMALY,0.3149,0.455,0.1,0.4229
10.0.0.45:51332-188.40.108.214:443,10.0.0.45,51332,188.40.108.214,443,1206.3369750976562,6.0,356.0,3.0,3.0,194.0,162.0,4.973734639539075,295.1082552793185,59.333333333333336,54.0,66.0,5.497474167490214,241.26739501953125,29.48307991027832,571.4578628540039,258.3531913501167,3.0,3.0,0.0,3.0,0.0,0.7748,1,ANOMALY,0.3143,0.455,0.1,0.4229
10.0.0.45:51333-88.212.201.194:443,10.0.0.45,51333,88.212.201.194,443,31300.14991760254,22.0,8218.0,12.0,10.0,3288.0,4930.0,0.7028720328150143,262.5546529851722,373.54545454545456,54.0,1506.0,460.39101239872247,1490.4833294096447,0.09298324584960938,20903.67817878723,4543.368698870996,2.0,21.0,2.0,0.0,9.0,0.7197,1,ANOMALY,0.3961,0.0007,0.0091,0.4007
10.0.0.45:51334-188.40.108.214:443,10.0.0.45,51334,188.40.108.214,443,33.3561897277832,2.0,120.0,1.0,1.0,66.0,54.0,59.95888668105728,3597.533200863437,60.0,54.0,66.0,6.0,33.3561897277832,33.3561897277832,33.3561897277832,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1,ANOMALY,0.4,0.96,0.275,0.4229
10.0.0.45:51335-144.76.106.115:443,10.0.0.45,51335,144.76.106.115,443,40694.63300704956,900.0,957914.0,262.0,638.0,18145.0,939769.0,22.115938478769237,23539.07454661306,1064.348888888889,54.0,1506.0,662.9230761884895,45.26655506902065,0.00286102294921875,29764.377117156982,1015.9833482022148,2.0,899.0,2.0,0.0,18.0,1.0,1,ANOMALY,0.0,0.0221,0.0002,0.409
10.0.0.45:51340-188.40.108.215:443,10.0.0.45,51340,188.40.108.215,443,1185.9991550445557,6.0,356.0,3.0,3.0,194.0,162.0,5.0590255266873205,300.168847916781,59.333333333333336,54.0,66.0,5.497474167490214,237.19983100891113,29.76512908935547,568.9380168914795,253.20582939077644,3.0,3.0,0.0,3.0,0.0,0.776,1,ANOMALY,0.3146,0.4551,0.1,0.409
10.0.0.45:51341-188.40.108.215:443,10.0.0.45,51341,188.40.108.215,443,1181.2388896942139,6.0,356.0,3.0,3.0,194.0,162.0,5.079412854035998,301.3784960061359,59.333333333333336,54.0,66.0,5.497474167490214,236.24777793884277,27.085065841674805,572.7369785308838,255.9193883041936,3.0,3.0,0.0,3.0,0.0,0.776,1,ANOMALY,0.3133,0.4551,0.1,0.409
10.0.0.45:51345-188.40.108.215:443,10.0.0.45,51345,188.40.108.215,443,1203.5510540008545,6.0,356.0,3.0,3.0,194.0,162.0,4.985247597145754,295.7913574306481,59.333333333333336,54.0,66.0,5.497474167490214,240.7102108001709,32.99713134765625,561.8119239807129,249.86261769338765,3.0,3.0,0.0,3.0,0.0,0.7748,1,ANOMALY,0.317,0.455,0.1,0.409
10.0.0.45:51346-188.40.108.215:443,10.0.0.45,51346,188.40.108.215,443,1201.2889385223389,6.0,356.0,3.0,3.0,194.0,162.0,4.994635185253914,296.3483543250656,59.333333333333336,54.0,66.0,5.497474167490214,240.25778770446777,27.117013931274414,564.2368793487549,254.58555482470766,3.0,3.0,0.0,3.0,0.0,0.7748,1,ANOMALY,0.3152,0.455,0.1,0.409
10.0.0.45:51347-188.40.108.214:443,10.0.0.45,51347,188.40.108.214,443,1254.594087600708,6.0,356.0,3.0,3.0,194.0,162.0,4.782423302722899,283.75711596155867,59.333333333333336,54.0,66.0,5.497474167490214,250.9188175201416,27.05216407775879,592.3709869384766,271.56987558202025,3.0,3.0,0.0,3.0,0.0,0.7748,1,ANOMALY,0.3134,0.4548,0.1,0.4229
10.0.0.45:51349-188.40.108.214:443,10.0.0.45,51349,188.40.108.214,443,28.707027435302734,2.0,120.0,1.0,1.0,66.0,54.0,69.66935202564656,4180.161121538794,60.0,54.0,66.0,6.0,28.707027435302734,28.707027435302734,28.707027435302734,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1,ANOMALY,0.4,0.9697,0.275,0.4229
10.0.0.45:51350-188.40.108.214:443,10.0.0.45,51350,188.40.108.214,443,26.50618553161621,2.0,120.0,1.0,1.0,66.0,54.0,75.45408590060715,4527.245154036429,60.0,54.0,66.0,6.0,26.50618553161621,26.50618553161621,26.50618553161621,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1,ANOMALY,0.4,0.9755,0.275,0.4229
10.0.0.45:51351-144.76.106.115:443,10.0.0.45,51351,144.76.106.115,443,39029.1109085083,51.0,44743.0,16.0,35.0,2695.0,42048.0,1.3067169303332007,1146.400698311733,877.3137254901961,54.0,1506.0,682.5133049107824,780.582218170166,0.015020370483398438,30383.545875549316,4390.504489665143,2.0,50.0,2.0,0.0,8.0,0.8444,1,ANOMALY,0.0,0.0013,0.0039,0.409
10.0.0.45:51352-144.76.106.115:443,10.0.0.45,51352,144.76.106.115,443,39028.329849243164,60.0,57090.0,16.0,44.0,2535.0,54555.0,1.5373448013728805,1462.783578506296,951.5,54.0,1506.0,668.6649260529023,661.4971160888672,0.02288818359375,30326.579093933105,4044.3113272784117,2.0,59.0,2.0,0.0,9.0,0.8604,1,ANOMALY,0.0,0.0015,0.0033,0.409
10.0.0.45:51353-144.76.106.115:443,10.0.0.45,51353,144.76.106.115,443,38924.548864364624,40.0,31995.0,13.0,27.0,1888.0,30107.0,1.0276291226748153,821.974844499518,799.875,54.0,1506.0,690.267889572592,998.0653554965288,0.08893013000488281,29955.85608482361,4896.778771129616,2.0,39.0,2.0,0.0,6.0,0.8351,1,ANOMALY,0.0075,0.001,0.005,0.409
10.0.0.45:51354-144.76.106.115:443,10.0.0.45,51354,144.76.106.115,443,38923.92992973328,33.0,23873.0,11.0,22.0,2004.0,21869.0,0.8478075070932626,613.324503540529,723.4242424242424,54.0,1506.0,687.4224156907621,1216.372810304165,0.03314018249511719,29945.15895843506,5379.441351883918,2.0,32.0,2.0,0.0,6.0,0.8348,1,ANOMALY,0.2862,0.0008,0.0061,0.409
10.0.0.45:51355-188.40.108.214:443,10.0.0.45,51355,188.40.108.214,443,31.18586540222168,2.0,120.0,1.0,1.0,66.0,54.0,64.1316177763507,3847.8970665810416,60.0,54.0,66.0,6.0,31.18586540222168,31.18586540222168,31.18586540222168,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1,ANOMALY,0.4,0.9641,0.275,0.4229
10.0.0.45:51357-188.40.108.214:443,10.0.0.45,51357,188.40.108.214,443,25.120973587036133,2.0,120.0,1.0,1.0,66.0,54.0,79.61474873060314,4776.884923836188,60.0,54.0,66.0,6.0,25.120973587036133,25.120973587036133,25.120973587036133,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1,ANOMALY,0.4,0.9796,0.275,0.4229
10.0.0.45:51358-188.40.108.215:443,10.0.0.45,51358,188.40.108.215,443,1236.9458675384521,6.0,356.0,3.0,3.0,194.0,162.0,4.850656894096849,287.80564238307966,59.333333333333336,54.0,66.0,5.497474167490214,247.38917350769043,30.451059341430664,575.8368968963623,253.74800649791774,3.0,3.0,0.0,3.0,0.0,0.7748,1,ANOMALY,0.3179,0.4549,0.1,0.409
10.0.0.45:51359-188.40.108.214:443,10.0.0.45,51359,188.40.108.214,443,32.17196464538574,2.0,120.0,1.0,1.0,66.0,54.0,62.16592682619554,3729.9556095717326,60.0,54.0,66.0,6.0,32.17196464538574,32.17196464538574,32.17196464538574,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1,ANOMALY,0.4,0.9622,0.275,0.4229
10.0.0.45:51360-144.76.106.115:443,10.0.0.45,51360,144.76.106.115,443,17357.21707344055,11.0,1465.0,6.0,5.0,1009.0,456.0,0.6337421461895434,84.402931287971,133.1818181818182,54.0,571.0,152.47462869833203,1735.7217073440552,0.36406517028808594,17005.815982818604,5090.182289601252,2.0,10.0,2.0,0.0,3.0,0.7095,1,ANOMALY,0.4054,0.4506,0.0182,0.409
10.0.0.45:51363-216.58.210.35:443,10.0.0.45,51363,216.58.210.35,443,91.7818546295166,3.0,186.0,2.0,1.0,120.0,66.0,32.68619938123602,2026.5443616366333,62.0,54.0,66.0,5.656854249492381,45.8909273147583,1.4979839324951172,90.28387069702148,44.392943382263184,2.0,1.0,0.0,1.0,0.0,0.7838,1,ANOMALY,0.3226,0.4974,0.1833,0.4014
10.0.0.45:51364-216.58.210.35:443,10.0.0.45,51364,216.58.210.35,443,88.19007873535156,3.0,186.0,2.0,1.0,120.0,66.0,34.01743192681186,2109.080779462335,62.0,54.0,66.0,5.656854249492381,44.09503936767578,0.3440380096435547,87.84604072570801,43.75100135803223,2.0,1.0,0.0,1.0,0.0,0.7485,1,ANOMALY,0.3206,0.4875,0.1833,0.4014
10.0.0.45:51365-104.40.141.105:443,10.0.0.45,51365,104.40.141.105,443,95.77298164367676,5.0,339.0,3.0,2.0,219.0,120.0,52.20679062287622,3539.620404231008,67.8,54.0,99.0,16.497272501841024,23.94324541091919,0.5238056182861328,47.05381393432617,23.000809827989453,2.0,4.0,0.0,1.0,1.0,0.8139,1,ANOMALY,0.3231,0.5199,0.11,0.434
10.0.0.45:51375-170.171.208.125:80,10.0.0.45,51375,170.171.208.125,80,15898.957014083862,7.0,398.0,4.0,3.0,228.0,170.0,0.4402804532271614,25.03308862634432,56.857142857142854,54.0,66.0,4.642307659791977,2649.826169013977,1.1560916900634766,15567.628145217896,5777.451450196992,2.0,6.0,2.0,0.0,0.0,0.6959,0,BENIGN,0.24,0.4504,0.2036,0.4049
10.0.0.45:51376-170.171.208.125:80,10.0.0.45,51376,170.171.208.125,80,15899.126052856445,7.0,398.0,4.0,3.0,228.0,170.0,0.4402757721857533,25.03282247570426,56.857142857142854,54.0,66.0,4.642307659791977,2649.8543421427407,0.45013427734375,15567.708969116211,5777.501486437724,2.0,6.0,2.0,0.0,0.0,0.6959,0,BENIGN,0.24,0.4504,0.2036,0.4049
10.0.0.45:51377-170.171.208.125:80,10.0.0.45,51377,170.171.208.125,80,15906.614065170288,7.0,398.0,4.0,3.0,228.0,170.0,0.44006851309276807,25.021038315845956,56.857142857142854,54.0,66.0,4.642307659791977,2651.102344195048,0.3180503845214844,15562.07799911499,5774.468030091224,2.0,6.0,2.0,0.0,0.0,0.6959,0,BENIGN,0.24,0.4504,0.2036,0.4049
10.0.0.45:51387-188.40.108.214:80,10.0.0.45,51387,188.40.108.214,80,15467.555046081543,7.0,402.0,4.0,3.0,228.0,174.0,0.45256021259632356,25.989886494817437,57.42857142857143,54.0,66.0,5.421047417431507,2577.9258410135903,0.5049705505371094,15405.971050262451,5736.888668744369,2.0,6.0,2.0,0.0,0.0,0.6927,0,BENIGN,0.24,0.4505,0.2036,0.4229
10.0.0.45:51388-188.40.108.214:80,10.0.0.45,51388,188.40.108.214,80,15467.220067977905,6.0,348.0,4.0,2.0,228.0,120.0,0.38791715470719396,22.49919497301725,58.0,54.0,66.0,5.656854249492381,3093.444013595581,0.2970695495605469,15403.687953948975,6155.134741757674,2.0,5.0,2.0,0.0,0.0,0.6749,0,BENIGN,0.24,0.4504,0.2083,0.4229
10.0.0.45:51389-68.232.35.130:80,10.0.0.45,51389,68.232.35.130,80,22442.1169757843,222.0,243675.0,58.0,164.0,3915.0,239760.0,9.892114912311724,10857.932888547566,1097.6351351351352,54.0,1506.0,648.8473336379876,101.5480406144086,0.023126602172851562,15671.982049942017,1100.5691440852277,2.0,220.0,2.0,1.0,7.0,1.0,1,ANOMALY,0.0,0.0099,0.1768,0.4049
10.0.0.45:51392-91.223.182.33:80,10.0.0.45,51392,91.223.182.33,80,20756.274223327637,465.0,533596.0,109.0,356.0,6618.0,526978.0,22.402864550584617,25707.696586524195,1147.5182795698925,54.0,1506.0,622.9056783129043,44.7333496192406,0.00095367431640625,9901.623010635376,555.0588964233248,2.0,464.0,2.0,0.0,20.0,1.0,1,ANOMALY,0.0,0.0224,0.1754,0.4055
10.0.0.45:51393-91.223.182.33:80,10.0.0.45,51393,91.223.182.33,80,10693.78399848938,6.0,348.0,4.0,2.0,228.0,120.0,0.5610736106926761,32.54226942017522,58.0,54.0,66.0,5.656854249492381,2138.756799697876,0.35190582275390625,10563.894033432007,4212.663547423069,2.0,5.0,2.0,0.0,0.0,0.675,0,BENIGN,0.24,0.4506,0.2083,0.4055
10.0.0.45:51401-188.175.48.180:59421,10.0.0.45,51401,188.175.48.180,59421,59517.14897155762,26.0,1818.0,15.0,11.0,1021.0,797.0,0.43684888220074225,30.545817993882668,69.92307692307692,54.0,156.0,25.658891211914288,2380.6859588623047,0.32806396484375,19606.315851211548,6319.609268704645,2.0,25.0,2.0,0.0,15.0,0.7016,1,ANOMALY,0.24,0.4504,0.1827,0.4243
10.0.0.45:51403-95.46.75.120:19897,10.0.0.45,51403,95.46.75.120,19897,58902.48799324036,24.0,1627.0,14.0,10.0,912.0,715.0,0.4074530774108258,27.62192320614223,67.79166666666667,54.0,148.0,20.772536289266384,2560.9777388365374,0.34999847412109375,19522.71795272827,6409.383435207026,2.0,23.0,2.0,0.0,14.0,0.7012,1,ANOMALY,0.24,0.4504,0.1833,0.4243
10.0.0.45:51406-23.214.130.70:443,10.0.0.45,51406,23.214.130.70,443,81.92205429077148,6.0,393.0,3.0,3.0,219.0,174.0,73.24035086698137,4797.24298178728,65.5,54.0,99.0,15.913830462839549,16.384410858154297,0.5030632019042969,41.14484786987305,19.233659658883965,2.0,5.0,0.0,1.0,1.0,0.9066,1,ANOMALY,0.3061,0.5232,0.0917,0.4326
10.0.0.45:51413-23.214.130.70:443,10.0.0.45,51413,23.214.130.70,443,110.19611358642578,6.0,393.0,3.0,3.0,219.0,174.0,54.44838120624151,3566.3689690088186,65.5,54.0,99.0,15.913830462839549,22.039222717285156,0.04601478576660156,41.555166244506836,18.100490175438747,2.0,5.0,0.0,1.0,1.0,1.0,1,ANOMALY,0.3343,0.5849,0.0917,0.4326
10.0.0.45:51414-23.214.130.70:443,10.0.0.45,51414,23.214.130.70,443,108.15620422363281,6.0,393.0,3.0,3.0,219.0,174.0,55.475319636716335,3633.63343620492,65.5,54.0,99.0,15.913830462839549,21.631240844726562,1.2121200561523438,40.0540828704834,17.088821717311873,2.0,5.0,0.0,1.0,1.0,1.0,1,ANOMALY,0.3368,0.6,0.0917,0.4326
10.0.0.45:51415-23.214.130.70:443,10.0.0.45,51415,23.214.130.70,443,91.72606468200684,6.0,393.0,3.0,3.0,219.0,174.0,65.41215979122859,4284.496466325472,65.5,54.0,99.0,15.913830462839549,18.345212936401367,1.0361671447753906,40.08293151855469,17.606270154476874,2.0,5.0,0.0,1.0,1.0,0.969,1,ANOMALY,0.3232,0.5335,0.0917,0.4326
10.0.0.45:51416-23.214.130.70:443,10.0.0.45,51416,23.214.130.70,443,100.47292709350586,6.0,393.0,3.0,3.0,219.0,174.0,59.71757938749069,3911.50144988064,65.5,54.0,99.0,15.913830462839549,20.094585418701172,0.6279945373535156,43.0140495300293,19.085017015278613,2.0,5.0,0.0,1.0,1.0,0.9515,1,ANOMALY,0.324,0.5323,0.0917,0.4326
10.0.0.45:51417-23.214.130.70:443,10.0.0.45,51417,23.214.130.70,443,113.19994926452637,6.0,393.0,3.0,3.0,219.0,174.0,53.00355732474015,3471.73300477048,65.5,54.0,99.0,15.913830462839549,22.639989852905273,1.4150142669677734,40.927886962890625,17.480010269622802,2.0,5.0,0.0,1.0,1.0,1.0,1,ANOMALY,0.3382,0.6056,0.0917,0.4326
