flow_id,src_ip,src_port,dst_ip,dst_port,duration_ms,total_packets,total_bytes,fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,packet_rate_per_sec,byte_rate_per_sec,avg_packet_size,min_packet_size,max_packet_size,std_packet_size,mean_iat_ms,min_iat_ms,max_iat_ms,std_iat_ms,syn_count,ack_count,fin_count,rst_count,psh_count,label_str,label
10.0.0.45:49675-23.63.69.175:443,10.0.0.45,49675,23.63.69.175,443,307390.23780822754,47.0,6137.0,19.0,28.0,2095.0,4042.0,0.1529001061813877,19.96485003479098,130.5744680851064,54.0,1506.0,255.44210691743672,6682.396474091903,0.0178813934326171,31945.924997329712,12461.559233879592,2.0,45.0,2.0,2.0,6.0,benign,0
10.0.0.45:49676-195.27.242.194:80,10.0.0.45,49676,195.27.242.194,80,141319.83709335327,21.0,2893.0,9.0,12.0,712.0,2181.0,0.1485990957244579,20.471294472897934,137.76190476190476,54.0,1506.0,309.5166592580707,7065.991854667664,0.0410079956054687,31424.600839614868,12402.84288242511,2.0,20.0,0.0,1.0,2.0,benign,0
10.0.0.45:49677-192.243.232.7:443,10.0.0.45,49677,192.243.232.7,443,15665.878057479858,19.0,7089.0,10.0,9.0,2587.0,4502.0,1.212827007224675,452.5121396955642,373.10526315789474,54.0,1434.0,529.786838438655,870.326558748881,0.1108646392822265,10633.100986480713,2506.417072500965,2.0,18.0,2.0,0.0,6.0,benign,0
10.0.0.45:49678-192.243.232.7:443,10.0.0.45,49678,192.243.232.7,443,16139.38307762146,7.0,394.0,4.0,3.0,228.0,166.0,0.4337216587730703,24.4123333652271,56.285714285714285,54.0,66.0,4.199125273342591,2689.8971796035767,0.4210472106933594,11538.938045501707,4226.478397685332,2.0,6.0,2.0,0.0,0.0,benign,0
10.0.0.45:49679-23.63.69.177:443,10.0.0.45,49679,23.63.69.177,443,304543.59793663025,171.0,153619.0,46.0,125.0,3548.0,150071.0,0.5614959603766876,504.4236721468208,898.3567251461989,54.0,1506.0,704.2592194538646,1791.4329290390017,0.0081062316894531,31990.68808555603,7134.023408968186,2.0,169.0,2.0,2.0,8.0,benign,0
10.0.0.45:49682-207.46.194.10:443,10.0.0.45,49682,207.46.194.10,443,59079.47182655335,19.0,7139.0,9.0,10.0,1694.0,5445.0,0.3216007085469648,120.83723464825168,375.7368421052632,54.0,1506.0,478.4514320735028,3282.1928792529634,0.1468658447265625,31241.687059402462,9188.772433392436,2.0,18.0,0.0,1.0,7.0,benign,0
10.0.0.45:49683-207.46.194.10:443,10.0.0.45,49683,207.46.194.10,443,13609.560012817385,15.0,5271.0,8.0,7.0,851.0,4420.0,1.1021664172738217,387.3012790300209,351.4,54.0,1506.0,512.0323948085055,972.111429486956,0.0691413879394531,12951.833009719849,3323.2312424670827,2.0,14.0,1.0,1.0,5.0,benign,0
10.0.0.45:49684-134.170.185.126:443,10.0.0.45,49684,134.170.185.126,443,123764.56594467165,29.0,7543.0,13.0,16.0,2742.0,4801.0,0.2343158542887332,60.94636168620397,260.1034482758621,54.0,1494.0,439.83048026190704,4420.163069452558,0.0510215759277343,31822.73888587952,10437.992364291704,2.0,28.0,2.0,0.0,8.0,benign,0
10.0.0.45:49685-134.170.185.126:443,10.0.0.45,49685,134.170.185.126,443,13924.094915390016,6.0,348.0,4.0,2.0,228.0,120.0,0.4309077204988256,24.992647788931887,58.0,54.0,66.0,5.656854249492381,2784.818983078003,0.5900859832763672,13457.362174987791,5336.757982499969,2.0,5.0,2.0,0.0,0.0,benign,0
10.0.0.45:49686-23.63.64.115:443,10.0.0.45,49686,23.63.64.115,443,303541.0530567169,52.0,8665.0,21.0,31.0,1972.0,6693.0,0.1713112591405675,28.546385777942653,166.6346153846154,54.0,1506.0,327.1994233612415,5951.785354053273,0.019073486328125,31240.12398719788,11938.526650894211,2.0,50.0,2.0,2.0,9.0,benign,0
10.0.0.45:49687-91.190.219.143:443,10.0.0.45,49687,91.190.219.143,443,83253.27014923096,26.0,7517.0,12.0,14.0,2865.0,4652.0,0.3123000448318146,90.29074757695192,289.11538461538464,54.0,1494.0,456.3500956100629,3330.1308059692383,0.0591278076171875,31966.14480018616,8705.164097141593,2.0,25.0,2.0,0.0,8.0,benign,0
10.0.0.45:49688-191.233.80.151:443,10.0.0.45,49688,191.233.80.151,443,120651.49807929993,26.0,9576.0,11.0,15.0,2289.0,7287.0,0.2154967026013313,79.36909323501344,368.3076923076923,54.0,1506.0,486.4318886016013,4826.059923171997,0.0650882720947265,31976.020097732544,11040.355468856267,2.0,25.0,0.0,1.0,8.0,benign,0
10.0.0.45:49689-23.102.24.114:443,10.0.0.45,49689,23.102.24.114,443,118892.34399795532,28.0,10405.0,12.0,16.0,2323.0,8082.0,0.2355071744609689,87.51614822379936,371.6071428571428,54.0,1506.0,479.238781766438,4403.42014807242,0.0929832458496093,31969.26498413086,10551.3006563225,2.0,27.0,0.0,1.0,9.0,benign,0
10.0.0.45:49690-191.233.80.151:443,10.0.0.45,49690,191.233.80.151,443,12657.442092895508,5.0,294.0,3.0,2.0,174.0,120.0,0.3950245210133293,23.22744183558376,58.8,54.0,66.0,5.878775382679627,3164.360523223877,14.776945114135742,12549.859046936035,5418.735560549375,2.0,4.0,1.0,1.0,0.0,benign,0
10.0.0.45:49691-111.221.77.144:40012,10.0.0.45,49691,111.221.77.144,40012,63513842.22698212,8968.0,776714.0,3832.0,5136.0,380696.0,396018.0,0.1411975671059338,12.229050751239772,86.60950044603032,54.0,1506.0,161.35946639144066,7083.064818443417,0.0309944152832031,32696.34413719177,12072.066126477406,2.0,8967.0,0.0,0.0,2804.0,benign,0
10.0.0.45:49692-91.190.218.40:33033,10.0.0.45,49692,91.190.218.40,33033,10377.65884399414,15.0,2083.0,7.0,8.0,953.0,1130.0,1.4454127106597792,200.71964508695464,138.86666666666667,54.0,545.0,145.6044260621527,741.2613459995815,0.395059585571289,9792.680978775024,2511.038490361854,2.0,14.0,2.0,0.0,5.0,benign,0
10.0.0.45:49693-91.190.219.143:443,10.0.0.45,49693,91.190.219.143,443,126.0979175567627,5.0,339.0,3.0,2.0,219.0,120.0,39.651725396252175,2688.3869818658973,67.8,54.0,99.0,16.497272501841024,31.524479389190677,3.0219554901123047,58.02297592163086,25.389910634962927,2.0,4.0,0.0,1.0,1.0,benign,0
10.0.0.45:49694-91.190.219.143:443,10.0.0.45,49694,91.190.219.143,443,196.73395156860352,5.0,339.0,3.0,2.0,219.0,120.0,25.41503365399764,1723.13928174104,67.8,54.0,99.0,16.497272501841024,49.18348789215088,4.786014556884766,71.00701332092285,25.99459897669108,2.0,4.0,0.0,1.0,1.0,benign,0
10.0.0.45:49695-91.190.218.126:12350,10.0.0.45,49695,91.190.218.126,12350,31769.55795288086,15.0,1436.0,7.0,8.0,827.0,609.0,0.4721501011203022,45.200503013916936,95.73333333333332,54.0,414.0,90.87021269676632,2269.25413949149,0.5350112915039062,15894.56820487976,4419.21067849504,2.0,14.0,2.0,0.0,5.0,benign,0
10.0.0.45:49696-91.190.216.125:12350,10.0.0.45,49696,91.190.216.125,12350,11256.906986236572,11.0,790.0,6.0,5.0,391.0,399.0,0.977177835212578,70.17913543799425,71.81818181818181,54.0,171.0,35.04495342172077,1125.6906986236572,0.4291534423828125,9012.253999710085,2686.559277090842,2.0,9.0,2.0,2.0,2.0,benign,0
10.0.0.45:49697-91.190.216.17:33033,10.0.0.45,49697,91.190.216.17,33033,10332.678079605104,14.0,1452.0,7.0,7.0,842.0,610.0,1.3549246276852027,140.52503995706533,103.71428571428572,54.0,422.0,94.17796873960684,794.821390738854,0.0379085540771484,9790.24887084961,2597.3303202870643,2.0,13.0,2.0,0.0,5.0,benign,0
10.0.0.45:49698-91.190.219.143:443,10.0.0.45,49698,91.190.219.143,443,185.23812294006348,5.0,339.0,3.0,2.0,219.0,120.0,26.992283881098405,1830.076847138472,67.8,54.0,99.0,16.497272501841024,46.30953073501587,8.98885726928711,69.65303421020508,23.257056534139625,2.0,4.0,0.0,1.0,1.0,benign,0
10.0.0.45:49699-91.190.216.33:443,10.0.0.45,49699,91.190.216.33,443,17697.034120559692,30.0,7772.0,15.0,15.0,2565.0,5207.0,1.6951993082924115,439.16963413495415,259.06666666666666,54.0,1494.0,378.68887258833234,610.2425558813687,0.0469684600830078,14983.77799987793,2723.20429626862,2.0,29.0,2.0,0.0,14.0,benign,0
10.0.0.45:49700-157.56.122.82:443,10.0.0.45,49700,157.56.122.82,443,1180.0529956817627,21.0,5716.0,11.0,10.0,1107.0,4609.0,17.795810931243373,4843.850251570815,272.1904761904762,54.0,1506.0,435.9385735505601,59.002649784088135,0.3571510314941406,425.4050254821777,106.87424532552056,2.0,20.0,2.0,0.0,8.0,benign,0
10.0.0.45:49701-157.56.114.104:80,10.0.0.45,49701,157.56.114.104,80,249.7868537902832,10.0,1014.0,5.0,5.0,458.0,556.0,40.03413249440193,4059.4610349323552,101.4,54.0,332.0,92.73640062025268,27.75409486558702,0.0340938568115234,76.77412033081055,25.79986307939098,2.0,9.0,2.0,0.0,2.0,benign,0
10.0.0.45:49702-91.190.219.143:443,10.0.0.45,49702,91.190.219.143,443,182.82413482666016,5.0,339.0,3.0,2.0,219.0,120.0,27.34868678438225,1854.240963981117,67.8,54.0,99.0,16.497272501841024,45.70603370666504,2.871036529541016,62.33692169189453,24.84327572828648,2.0,4.0,0.0,1.0,1.0,benign,0
10.0.0.45:49703-91.190.218.59:12350,10.0.0.45,49703,91.190.218.59,12350,63491248.3561039,6295.0,352807.0,2232.0,4063.0,129537.0,223270.0,0.0991475228947016,5.556781590136777,56.045591739475775,54.0,616.0,24.98805406462416,10087.583151589432,0.0309944152832031,32968.2559967041,14473.629019416569,2.0,6294.0,0.0,0.0,299.0,benign,0
10.0.0.45:49704-157.56.192.134:443,10.0.0.45,49704,157.56.192.134,443,1008.2268714904784,24.0,7107.0,12.0,12.0,2087.0,5020.0,23.80416618386733,7049.008711197713,296.125,54.0,1506.0,414.89017748676577,43.83595093436863,0.0450611114501953,251.85489654541016,58.60992799745397,2.0,23.0,2.0,0.0,12.0,benign,0
10.0.0.45:49705-91.190.216.125:12350,10.0.0.45,49705,91.190.216.125,12350,11384.36198234558,11.0,844.0,6.0,5.0,443.0,401.0,0.966237723032557,74.136785294498,76.72727272727273,54.0,173.0,42.86997446633018,1138.436198234558,0.4191398620605469,7265.342950820923,2294.845191495831,2.0,9.0,2.0,2.0,2.0,benign,0
10.0.0.45:49706-91.190.218.126:12350,10.0.0.45,49706,91.190.218.126,12350,11224.194049835203,11.0,817.0,6.0,5.0,416.0,401.0,0.9800258220020264,72.78919059778687,74.27272727272727,54.0,173.0,38.52765455214288,1122.4194049835205,0.4119873046875,6462.021827697754,2174.0167122217904,2.0,9.0,2.0,2.0,2.0,benign,0
10.0.0.45:49707-91.190.219.143:443,10.0.0.45,49707,91.190.219.143,443,115.62609672546388,5.0,339.0,3.0,2.0,219.0,120.0,43.24283307661696,2931.864082594629,67.8,54.0,99.0,16.497272501841024,28.906524181365967,0.3521442413330078,57.30700492858887,28.235100093912628,2.0,4.0,0.0,1.0,1.0,benign,0
10.0.0.45:49708-65.55.68.120:443,10.0.0.45,49708,65.55.68.120,443,310.3830814361572,5.0,339.0,3.0,2.0,219.0,120.0,16.109125461557902,1092.1987062936255,67.8,54.0,99.0,16.497272501841024,77.5957703590393,0.4899501800537109,154.63614463806152,76.68279811804418,2.0,4.0,0.0,1.0,1.0,benign,0
10.0.0.138:5431-10.0.0.45:49709,10.0.0.138,5431,10.0.0.45,49709,12.285947799682615,13.0,4114.0,7.0,6.0,3668.0,446.0,1058.1194232597854,334854.1005608275,316.46153846153845,54.0,1514.0,514.7778632776568,1.0238289833068848,0.0340938568115234,2.556085586547852,0.7426204167524997,2.0,12.0,2.0,0.0,3.0,benign,0
10.0.0.45:49710-23.214.130.70:443,10.0.0.45,49710,23.214.130.70,443,81.90202713012695,6.0,393.0,3.0,3.0,219.0,174.0,73.25826002410327,4798.416031578763,65.5,54.0,99.0,15.913830462839549,16.38040542602539,0.9641647338867188,39.5350456237793,18.58526380585743,2.0,5.0,0.0,1.0,1.0,benign,0
10.0.0.45:49711-157.56.193.33:443,10.0.0.45,49711,157.56.193.33,443,63487929.49080467,6928.0,692354.0,2628.0,4300.0,356423.0,335931.0,0.1091231050620956,10.90528554881094,99.935623556582,54.0,1506.0,149.1414349616403,9165.285042703144,0.0360012054443359,32988.97409439087,13900.760701746563,2.0,6927.0,0.0,0.0,874.0,benign,0
10.0.0.138:5431-10.0.0.45:49712,10.0.0.138,5431,10.0.0.45,49712,234.9231243133545,11.0,1965.0,5.0,6.0,955.0,1010.0,46.82382814442542,8364.438391254178,178.63636363636363,54.0,728.0,222.32092803270305,23.49231243133545,0.2591609954833984,207.14092254638672,61.30097635854816,2.0,10.0,2.0,0.0,3.0,benign,0
10.0.0.45:49713-91.190.218.126:443,10.0.0.45,49713,91.190.218.126,443,9537.31107711792,11.0,800.0,6.0,5.0,399.0,401.0,1.1533649171191855,83.88108488139531,72.72727272727273,54.0,173.0,36.38204079710185,953.731107711792,0.3449916839599609,6434.034109115601,2007.2579918795925,2.0,9.0,2.0,2.0,2.0,benign,0
10.0.0.45:49714-91.190.216.125:443,10.0.0.45,49714,91.190.216.125,443,229.0499210357666,6.0,443.0,3.0,3.0,269.0,174.0,26.19516292722532,1934.0761961268024,73.83333333333333,54.0,149.0,34.04123316737447,45.80998420715332,2.225160598754883,120.05090713500977,43.31282149836774,2.0,5.0,0.0,1.0,1.0,benign,0
10.0.0.45:49715-134.170.97.39:2006,10.0.0.45,49715,134.170.97.39,2006,62165.92192649841,119.0,14572.0,50.0,69.0,5703.0,8869.0,1.9142320472734096,234.40495288124475,122.45378151260503,54.0,1218.0,192.42223127991784,526.8298468347323,0.0159740447998046,26117.04516410828,3221.939472170972,2.0,118.0,2.0,0.0,75.0,benign,0
10.0.0.45:49716-134.170.97.39:2007,10.0.0.45,49716,134.170.97.39,2007,62890.51604270935,115.0,14230.0,43.0,72.0,5188.0,9042.0,1.8285745965560651,226.2662305129809,123.7391304347826,54.0,1132.0,178.98705743622534,551.6711933570996,0.0138282775878906,26858.29496383667,3328.7899649652195,2.0,114.0,2.0,0.0,78.0,benign,0
10.0.0.45:49717-157.56.198.39:2005,10.0.0.45,49717,157.56.198.39,2005,62426.53799057007,100.0,12734.0,42.0,58.0,4601.0,8133.0,1.6018828405173715,203.9837609114821,127.34,54.0,1506.0,219.35255731356312,630.5710908138391,0.0169277191162109,26315.95802307129,3524.4192148343,2.0,99.0,2.0,0.0,61.0,benign,0
10.0.0.45:49718-91.190.216.125:80,10.0.0.45,49718,91.190.216.125,80,7391.915082931519,11.0,845.0,6.0,5.0,446.0,399.0,1.48811233308129,114.31408376851728,76.81818181818181,54.0,171.0,43.011242043781536,739.1915082931519,0.3008842468261719,5601.29714012146,1677.0803610346047,2.0,9.0,2.0,2.0,2.0,benign,0
10.0.0.138:5431-10.0.0.45:49719,10.0.0.138,5431,10.0.0.45,49719,289.89720344543457,11.0,1965.0,5.0,6.0,955.0,1010.0,37.944484697557485,6778.264766427314,178.63636363636363,54.0,728.0,222.32092803270305,28.989720344543457,0.904083251953125,201.552152633667,59.47378468084648,2.0,10.0,2.0,0.0,3.0,benign,0
10.0.0.45:49720-91.190.218.126:80,10.0.0.45,49720,91.190.218.126,80,7162.958145141602,11.0,793.0,6.0,5.0,393.0,400.0,1.5356783855369778,110.7084508846203,72.0909090909091,54.0,172.0,35.49764280382712,716.2958145141602,0.3421306610107422,5681.883096694946,1691.7987822555706,2.0,9.0,2.0,2.0,2.0,benign,0
10.0.0.45:49721-91.190.216.126:12350,10.0.0.45,49721,91.190.216.126,12350,11207.765102386476,11.0,780.0,6.0,5.0,440.0,340.0,0.9814623967857576,69.59460631753554,70.9090909090909,54.0,158.0,32.08356856555746,1120.7765102386477,0.3449916839599609,9869.52304840088,2931.834564121896,2.0,9.0,2.0,2.0,2.0,benign,0
10.0.0.45:49722-91.190.218.125:12350,10.0.0.45,49722,91.190.218.125,12350,10947.61610031128,11.0,784.0,6.0,5.0,444.0,340.0,1.0047849595024831,71.6137643863588,71.27272727272727,54.0,162.0,33.075920681450725,1094.761610031128,0.4301071166992187,6592.3919677734375,2192.900727369942,2.0,9.0,2.0,2.0,2.0,benign,0
10.0.0.45:49723-91.190.216.24:12350,10.0.0.45,49723,91.190.216.24,12350,17949.135065078735,1052.0,1087381.0,293.0,759.0,16269.0,1071112.0,58.61006651215956,60581.24784606328,1033.6321292775665,54.0,1506.0,626.0452678591015,17.078149443462166,0.0009536743164062,14762.155055999756,455.21200569178205,2.0,1051.0,2.0,0.0,255.0,benign,0
10.0.0.138:5431-10.0.0.45:49724,10.0.0.138,5431,10.0.0.45,49724,1080.9738636016846,11.0,2013.0,5.0,6.0,760.0,1253.0,10.17600921760423,1862.2096868215745,183.0,54.0,971.0,265.8724916537659,108.09738636016846,0.356912612915039,870.8717823028564,261.0720860239672,2.0,10.0,2.0,0.0,3.0,benign,0
10.0.0.45:49725-91.190.218.125:12350,10.0.0.45,49725,91.190.218.125,12350,6161.107778549194,11.0,832.0,6.0,5.0,431.0,401.0,1.7853932109900954,135.04065014034177,75.63636363636364,54.0,173.0,40.815043410427,616.1107778549194,0.4198551177978515,3432.542085647583,1185.6736759000864,2.0,9.0,2.0,2.0,2.0,benign,0
10.0.0.138:5431-10.0.0.45:49726,10.0.0.138,5431,10.0.0.45,49726,1044.2688465118408,11.0,2013.0,5.0,6.0,760.0,1253.0,10.533685876719556,1927.6645154396788,183.0,54.0,971.0,265.8724916537659,104.42688465118408,0.5049705505371094,802.3240566253662,240.0892193160724,2.0,10.0,2.0,0.0,3.0,benign,0
10.0.0.45:49727-178.137.120.201:55555,10.0.0.45,49727,178.137.120.201,55555,1182.240009307861,25.0,2162.0,11.0,14.0,1272.0,890.0,21.146298385415133,1828.7318843707008,86.48,54.0,485.0,85.65751338907756,49.26000038782755,0.3540515899658203,205.3048610687256,60.72801294559088,2.0,21.0,2.0,3.0,12.0,benign,0
10.0.0.45:49728-91.190.218.125:443,10.0.0.45,49728,91.190.218.125,443,6379.109859466553,11.0,744.0,6.0,5.0,405.0,339.0,1.7243785171180397,116.63069243052922,67.63636363636364,54.0,123.0,23.841418228379283,637.9109859466553,0.3490447998046875,5216.000080108643,1544.7291631998833,2.0,9.0,2.0,2.0,2.0,benign,0
10.0.0.138:5431-10.0.0.45:49729,10.0.0.138,5431,10.0.0.45,49729,216.7239189147949,11.0,2068.0,5.0,6.0,1028.0,1040.0,50.75581899349399,9542.09397077687,188.0,54.0,758.0,242.1674852433557,21.67239189147949,0.415802001953125,202.0409107208252,60.13189413104759,2.0,10.0,2.0,0.0,3.0,benign,0
10.0.0.138:5431-10.0.0.45:49730,10.0.0.138,5431,10.0.0.45,49730,216.8819904327393,11.0,2068.0,5.0,6.0,1028.0,1040.0,50.71882629835687,9535.139344091092,188.0,54.0,758.0,242.1674852433557,21.68819904327393,0.4398822784423828,201.7970085144043,60.04504328882321,2.0,10.0,2.0,0.0,3.0,benign,0
10.0.0.45:49731-178.137.120.201:55555,10.0.0.45,49731,178.137.120.201,55555,65393.587827682495,63.0,5752.0,29.0,34.0,2887.0,2865.0,0.9633972090048064,87.95969438405788,91.3015873015873,54.0,479.0,65.16295444806896,1054.735287543266,0.4618167877197265,15128.476858139038,3182.477859958076,2.0,62.0,2.0,0.0,34.0,benign,0
10.0.0.45:49746-216.58.210.130:443,10.0.0.45,49746,216.58.210.130,443,356791.8701171875,106.0,11374.0,43.0,63.0,4645.0,6729.0,0.2970919711964976,31.878529060273248,107.30188679245283,54.0,587.0,103.35843201276867,3398.0178106398807,0.0028610229492187,32951.72214508057,9585.56097254673,2.0,105.0,2.0,0.0,48.0,benign,0
10.0.0.45:49747-192.0.72.16:443,10.0.0.45,49747,192.0.72.16,443,182106.99605941767,633.0,736168.0,129.0,504.0,7791.0,728377.0,3.4759784835145227,4042.502572277913,1162.9826224328594,54.0,1506.0,613.3428988309569,288.1439811066736,0.019073486328125,31980.175971984863,2911.35133468523,2.0,632.0,2.0,0.0,35.0,benign,0
10.0.0.45:49748-98.138.19.143:80,10.0.0.45,49748,98.138.19.143,80,24571.177005767822,1348.0,1515243.0,349.0,999.0,21650.0,1493593.0,54.86102679100685,61667.49763938101,1124.0675074183976,54.0,1506.0,636.576091927484,18.241408319055548,0.0019073486328125,15740.26608467102,441.09170893060286,2.0,1347.0,2.0,0.0,23.0,benign,0
10.0.0.45:49749-98.138.19.143:80,10.0.0.45,49749,98.138.19.143,80,14442.076921463013,5.0,294.0,3.0,2.0,174.0,120.0,0.346210591952275,20.357182806793773,58.8,54.0,66.0,5.878775382679627,3610.519230365753,31.34298324584961,14078.727960586548,6044.073148665812,2.0,3.0,1.0,1.0,0.0,benign,0
10.0.0.45:49750-65.55.68.120:443,10.0.0.45,49750,65.55.68.120,443,327.1820545196533,5.0,339.0,3.0,2.0,219.0,120.0,15.28201174523665,1036.1203963270448,67.8,54.0,99.0,16.497272501841024,81.79551362991333,2.205848693847656,156.02707862854004,73.17075972761351,2.0,4.0,0.0,1.0,1.0,benign,0
10.0.0.45:49751-23.214.130.70:443,10.0.0.45,49751,23.214.130.70,443,82.89813995361328,6.0,393.0,3.0,3.0,219.0,174.0,72.37798101811907,4740.757756686799,65.5,54.0,99.0,15.913830462839549,16.579627990722656,0.5300045013427734,40.15016555786133,19.05740345720556,2.0,5.0,0.0,1.0,1.0,benign,0
10.0.0.45:49760-216.58.210.134:443,10.0.0.45,49760,216.58.210.134,443,240407.527923584,51.0,8193.0,21.0,30.0,1787.0,6406.0,0.212139779650373,34.07963166030404,160.64705882352942,54.0,1484.0,322.4839758006779,4808.15055847168,0.0278949737548828,31953.40704917908,11151.86699570678,2.0,50.0,2.0,0.0,13.0,benign,0
10.0.0.45:49761-216.58.210.134:443,10.0.0.45,49761,216.58.210.134,443,10193.618059158323,6.0,348.0,4.0,2.0,228.0,120.0,0.5886035718798956,34.13900716903395,58.0,54.0,66.0,5.656854249492381,2038.723611831665,11.54804229736328,10007.980108261108,3984.7140052507366,2.0,5.0,2.0,0.0,0.0,benign,0
10.0.0.45:49762-90.84.55.179:443,10.0.0.45,49762,90.84.55.179,443,62108.84594917297,559.0,511506.0,206.0,353.0,18873.0,492633.0,9.000328237582451,8235.638453475582,915.0375670840788,54.0,1506.0,687.9677913622575,111.30617553615228,0.0069141387939453,31819.61703300476,1792.9938601304152,2.0,558.0,2.0,0.0,53.0,benign,0
10.0.0.45:49763-90.84.55.179:443,10.0.0.45,49763,90.84.55.179,443,17029.787063598633,21.0,6257.0,11.0,10.0,960.0,5297.0,1.2331334456252685,367.415046156062,297.95238095238096,54.0,1506.0,467.0515905214505,851.4893531799316,0.047922134399414,16555.159091949463,3603.226260930736,2.0,18.0,2.0,3.0,7.0,benign,0
10.0.0.45:49764-90.84.55.179:443,10.0.0.45,49764,90.84.55.179,443,17029.151916503906,21.0,6257.0,11.0,10.0,960.0,5297.0,1.2331794385865875,367.4287498683942,297.95238095238096,54.0,1506.0,467.0515905214505,851.4575958251953,0.0557899475097656,16551.82719230652,3602.490059465716,2.0,18.0,2.0,3.0,7.0,benign,0
10.0.0.45:49765-90.84.55.179:443,10.0.0.45,49765,90.84.55.179,443,17028.860807418823,21.0,6257.0,11.0,10.0,960.0,5297.0,1.233200519840476,367.4350310781837,297.95238095238096,54.0,1506.0,467.0515905214505,851.4430403709412,0.0679492950439453,16556.188106536865,3603.449515819374,2.0,18.0,2.0,3.0,7.0,benign,0
10.0.0.45:49766-90.84.55.179:443,10.0.0.45,49766,90.84.55.179,443,16991.694927215576,17.0,6010.0,9.0,8.0,852.0,5158.0,1.0004887724750238,353.70220721028784,353.52941176470586,54.0,1506.0,503.1947485986922,1061.9809329509735,0.0929832458496093,16557.245016098022,4001.346472215328,2.0,16.0,1.0,1.0,6.0,benign,0
10.0.0.45:49767-90.84.55.203:443,10.0.0.45,49767,90.84.55.203,443,60266.66712760925,43.0,15706.0,20.0,23.0,2325.0,13381.0,0.7134955697641511,260.608405086413,365.2558139534884,54.0,1506.0,499.121977589356,1434.9206458954584,0.0298023223876953,31705.53207397461,6392.03926835482,2.0,40.0,2.0,3.0,18.0,benign,0
10.0.0.45:49768-90.84.55.179:443,10.0.0.45,49768,90.84.55.179,443,62484.35783386231,80.0,51834.0,32.0,48.0,3395.0,48439.0,1.280320431758449,829.5516157470929,647.925,54.0,1506.0,654.1861886152901,790.9412384033203,0.0240802764892578,31156.710147857662,4696.756728524889,2.0,79.0,2.0,0.0,24.0,benign,0
10.0.0.45:49773-65.55.68.120:443,10.0.0.45,49773,65.55.68.120,443,310.0411891937256,5.0,339.0,3.0,2.0,219.0,120.0,16.126889504593564,1093.4031084114436,67.8,54.0,99.0,16.497272501841024,77.5102972984314,0.45013427734375,154.53314781188965,76.3861308990353,2.0,4.0,0.0,1.0,1.0,benign,0
10.0.0.45:49778-46.19.8.17:80,10.0.0.45,49778,46.19.8.17,80,11198.188066482544,75.0,68508.0,27.0,48.0,2816.0,65692.0,6.697512093450508,6117.775446641432,913.44,54.0,1506.0,691.7907629719649,151.32686576327762,0.0650882720947265,4755.882978439331,684.4840844199364,2.0,74.0,2.0,0.0,6.0,benign,0
10.0.0.45:49779-46.19.8.17:80,10.0.0.45,49779,46.19.8.17,80,21206.21609687805,37.0,27058.0,16.0,21.0,4112.0,22946.0,1.7447714307432285,1275.9466317040617,731.2972972972973,54.0,1506.0,621.8156876857923,589.0615582466125,0.0290870666503906,9645.69091796875,1828.8554428051168,2.0,36.0,2.0,0.0,14.0,benign,0
10.0.0.45:49780-46.19.8.17:80,10.0.0.45,49780,46.19.8.17,80,20718.12510490417,112.0,121041.0,28.0,84.0,4086.0,116955.0,5.405894569749873,5842.275755509771,1080.7232142857142,54.0,1506.0,625.099480794592,186.64977571985744,0.0638961791992187,9621.027946472168,1065.5912420755485,2.0,111.0,2.0,0.0,13.0,benign,0
10.0.0.45:49781-46.19.8.17:80,10.0.0.45,49781,46.19.8.17,80,10707.22794532776,29.0,16575.0,15.0,14.0,2985.0,13590.0,2.708450791192368,1548.0197194487414,571.551724137931,54.0,1506.0,588.6683151449956,382.40099804741993,0.0360012054443359,4788.094043731689,1062.4747886238135,2.0,28.0,2.0,0.0,10.0,benign,0
10.0.0.45:49782-46.19.8.17:80,10.0.0.45,49782,46.19.8.17,80,10704.908847808838,25.0,14515.0,13.0,12.0,2982.0,11533.0,2.3353771952123807,1355.919999540308,580.6,54.0,1506.0,563.459528271552,446.0378686587016,0.0410079956054687,4772.777795791626,1153.502991272099,2.0,24.0,2.0,0.0,10.0,benign,0
10.0.0.45:49783-46.19.8.17:80,10.0.0.45,49783,46.19.8.17,80,10696.62594795227,104.0,100684.0,34.0,70.0,7756.0,92928.0,9.722692043831769,9412.687747511134,968.1153846153846,54.0,1506.0,619.9444036439618,103.85073735875991,0.0650882720947265,4956.365823745728,582.7621909728623,2.0,103.0,2.0,0.0,27.0,benign,0
10.0.0.45:49784-46.19.8.17:80,10.0.0.45,49784,46.19.8.17,80,10174.322843551636,18.0,11489.0,8.0,10.0,867.0,10622.0,1.7691595083802736,1129.215199543387,638.2777777777778,54.0,1506.0,688.3295242473748,598.4895790324491,0.2589225769042969,4964.187860488892,1520.4275391034544,2.0,17.0,2.0,0.0,2.0,benign,0
10.0.0.45:49785-46.19.8.17:80,10.0.0.45,49785,46.19.8.17,80,10174.41201210022,16.0,6092.0,8.0,8.0,877.0,5215.0,1.5725724475253733,598.7569593952859,380.75,54.0,1506.0,557.711002670738,678.2941341400146,0.3690719604492187,4362.106084823608,1369.439105174809,2.0,15.0,2.0,0.0,2.0,benign,0
